date,cash,realized_pnl,open_pnl,total_pnl,portfolio_value,concurrent_positions,peak_value,drawdown,drawdown_pct
2024-08-16,1000000,8998557.042000001,177034.8767552145,9175591.918755217,10175591.918755217,145,10180942.93546482,-5351.016709603369,-0.0525591464712307
2024-08-23,1000000,8988808.170000002,209015.51213482505,9197823.682134828,10197823.682134828,186,10197823.682134828,0.0,0.0
2024-08-30,1000000,8991358.489,223242.41075356226,9214600.899753563,10214600.899753563,232,10214600.899753563,0.0,0.0
2024-09-06,1000000,8989893.498,239826.32898296835,9229719.826982968,10229719.826982968,208,10229719.826982968,0.0,0.0
2024-09-13,1000000,8998682.546,256095.86325760256,9254778.409257602,10254778.409257602,189,10254778.409257602,0.0,0.0
2024-09-20,1000000,9006084.461,275095.3263574145,9281179.787357414,10281179.787357414,225,10281179.787357414,0.0,0.0
2024-09-27,1000000,8998881.519000001,303783.75851391023,9302665.277513912,10302665.277513912,247,10302665.277513912,0.0,0.0
2024-10-04,1000000,8998364.985,328966.1403866683,9327331.125386668,10327331.125386668,239,10327331.125386668,0.0,0.0
2024-10-11,1000000,9001481.355,351098.9803690511,9352580.335369052,10352580.335369052,245,10352580.335369052,0.0,0.0
2024-10-18,1000000,9016518.609000001,360895.64389816986,9377414.252898172,10377414.252898172,270,10377414.252898172,0.0,0.0
2024-10-25,1000000,9063362.355,336732.0531847902,9400094.408184791,10400094.408184791,251,10400094.408184791,0.0,0.0
2024-11-01,1000000,9223069.265,198029.19217815573,9421098.457178157,10421098.457178157,192,10421098.457178157,0.0,0.0
2024-11-08,1000000,9239050.614,197175.00942756954,9436225.62342757,10436225.62342757,198,10436225.62342757,0.0,0.0
2024-11-15,1000000,9295005.534999998,140497.52239682392,9435503.057396822,10435503.057396822,262,10436225.62342757,-722.5660307481885,-0.006923633666238006
2024-11-22,1000000,9273379.079,175246.11013201292,9448625.189132012,10448625.189132012,255,10448625.189132012,0.0,0.0
2024-11-29,1000000,9294422.985000001,172500.17776108126,9466923.162761083,10466923.162761083,280,10466923.162761083,0.0,0.0
2024-12-06,1000000,9294602.754999999,189197.7620320145,9483800.517032014,10483800.517032014,313,10483800.517032014,0.0,0.0
2024-12-13,1000000,9286341.744,210411.5876067842,9496753.331606785,10496753.331606785,281,10496753.331606785,0.0,0.0
2024-12-20,1000000,9392153.614,118322.92291167584,9510476.536911676,10510476.536911676,175,10510476.536911676,0.0,0.0
2024-12-27,1000000,9391268.118,131512.66910221483,9522780.787102215,10522780.787102215,168,10522780.787102215,0.0,0.0
2025-01-03,1000000,9420218.796,114460.01785192781,9534678.813851928,10534678.813851928,150,10534678.813851928,0.0,0.0
2025-01-10,1000000,9425540.781000001,115396.04904773028,9540936.830047732,10540936.830047732,148,10540936.830047732,0.0,0.0
2025-01-17,1000000,9486939.816,57948.763138824244,9544888.579138825,10544888.579138825,137,10544888.579138825,0.0,0.0
2025-01-24,1000000,9504049.445,34848.56349425721,9538898.008494258,10538898.008494258,217,10544888.579138825,-5990.570644566789,-0.05681018438087683
2025-01-31,1000000,9493790.621,24532.230997025876,9518322.851997025,10518322.851997025,211,10544888.579138825,-26565.727141799405,-0.25192989894985657
2025-02-07,1000000,9481843.423999999,21338.89704473211,9503182.32104473,10503182.32104473,201,10544888.579138825,-41706.258094094694,-0.3955116052776798
2025-02-14,1000000,9473750.014,11893.889659880258,9485643.90365988,10485643.90365988,181,10544888.579138825,-59244.675478944555,-0.5618331102724929
2025-02-21,1000000,9470304.399,-5181.751112272172,9465122.647887727,10465122.647887727,182,10544888.579138825,-79765.93125109747,-0.756441669842772
2025-02-28,1000000,9464142.002999999,-22958.732026164667,9441183.270973833,10441183.270973833,151,10544888.579138825,-103705.30816499144,-0.9834651868219246
2025-03-07,1000000,9441648.112,-13229.292715316842,9428418.819284683,10428418.819284683,97,10544888.579138825,-116469.75985414162,-1.1045138977054363
2025-03-14,1000000,9430019.122000001,-7595.873175584209,9422423.248824418,10422423.248824418,78,10544888.579138825,-122465.33031440713,-1.161371496676436
2025-03-21,1000000,9449492.862,-33714.36484436703,9415778.497155633,10415778.497155633,80,10544888.579138825,-129110.08198319189,-1.2243854547559003
2025-03-28,1000000,9442210.382,-44550.83596026222,9397659.546039738,10397659.546039738,99,10544888.579138825,-147229.03309908696,-1.3962123164615818
2025-04-04,1000000,9418976.607,-35869.001834652634,9383107.605165347,10383107.605165347,79,10544888.579138825,-161780.97397347726,-1.534212265585546
2025-04-11,1000000,9408384.655000001,-29227.298420305735,9379157.356579695,10379157.356579695,53,10544888.579138825,-165731.22255912982,-1.5716735299318325
2025-04-18,1000000,9390263.99,-12077.026488136573,9378186.963511864,10378186.963511864,79,10544888.579138825,-166701.615626961,-1.5808760270521047
2025-04-25,1000000,9386077.374,8961.782472935214,9395039.156472934,10395039.156472934,83,10544888.579138825,-149849.4226658903,-1.4210621718880994
2025-05-02,1000000,9403035.394000001,10859.68504165184,9413895.079041652,10413895.079041652,221,10544888.579138825,-130993.50009717233,-1.2422464126962853
2025-05-09,1000000,9397958.691,34616.51642345099,9432575.20742345,10432575.20742345,275,10544888.579138825,-112313.37171537429,-1.0650977568180873
2025-05-16,1000000,9393434.072,79355.66781967058,9472789.739819672,10472789.739819672,346,10544888.579138825,-72098.83931915276,-0.6837325854896884
2025-05-23,1000000,9391521.332000002,125062.29628219313,9516583.628282195,10516583.628282195,363,10544888.579138825,-28304.95085662976,-0.2684234228195264
2025-05-30,1000000,9379924.784,185801.10929015605,9565725.893290156,10565725.893290156,362,10565725.893290156,0.0,0.0
2025-06-06,1000000,9372854.359000001,243938.1541645042,9616792.513164505,10616792.513164505,356,10616792.513164505,0.0,0.0
2025-06-13,1000000,9384215.493999999,287864.69894545677,9672080.192945456,10672080.192945456,354,10672080.192945456,0.0,0.0
2025-06-20,1000000,9380516.850000001,347430.4530331312,9727947.303033132,10727947.303033132,350,10727947.303033132,0.0,0.0
2025-06-27,1000000,9385096.174,402062.4639969326,9787158.637996932,10787158.637996932,304,10787158.637996932,0.0,0.0
2025-07-04,1000000,9412360.1,433544.6778641419,9845904.777864141,10845904.777864141,309,10845904.777864141,0.0,0.0
2025-07-11,1000000,9465930.559,437575.8860395197,9903506.44503952,10903506.44503952,328,10903506.44503952,0.0,0.0
2025-07-18,1000000,9475691.413999999,477452.635250114,9953144.049250113,10953144.049250113,312,10953144.049250113,0.0,0.0
2025-07-25,1000000,9486687.88,516830.38703277893,10003518.26703278,11003518.26703278,300,11003518.26703278,0.0,0.0
2025-08-01,1000000,9563058.629999999,488493.5163058393,10051552.146305839,11051552.146305839,268,11051552.146305839,0.0,0.0
2025-08-08,1000000,9704897.517,390459.2039567016,10095356.720956702,11095356.720956702,195,11095356.720956702,0.0,0.0
2025-08-15,1000000,9711451.573,424818.54254100437,10136270.115541006,11136270.115541006,209,11136270.115541006,0.0,0.0
2025-08-22,1000000,9744329.247000001,433757.1720504017,10178086.419050403,11178086.419050403,219,11178086.419050403,0.0,0.0
2025-08-29,1000000,9749442.284,472226.6779143426,10221668.961914342,11221668.961914342,258,11221668.961914342,0.0,0.0
2025-09-05,1000000,9803937.594,461320.4472144963,10265258.041214496,11265258.041214496,262,11265258.041214496,0.0,0.0
2025-09-12,1000000,9838061.947999999,466549.16617158835,10304611.114171587,11304611.114171587,263,11304611.114171587,0.0,0.0
2025-09-19,1000000,9863217.173999999,482364.0945136164,10345581.268513614,11345581.268513614,280,11345581.268513614,0.0,0.0
2025-09-26,1000000,9945741.224000001,445781.50171115657,10391522.725711158,11391522.725711158,275,11391522.725711158,0.0,0.0
2025-10-03,1000000,10008767.898,423565.63439769,10432333.53239769,11432333.53239769,253,11432333.53239769,0.0,0.0
2025-10-10,1000000,10008841.703,458075.65041879646,10466917.353418795,11466917.353418795,262,11466917.353418795,0.0,0.0
2025-10-17,1000000,10097128.421,401041.04579882434,10498169.466798825,11498169.466798825,208,11498169.466798825,0.0,0.0
2025-10-24,1000000,10148780.782000002,378920.0572997832,10527700.839299785,11527700.839299785,213,11527700.839299785,0.0,0.0
2025-10-31,1000000,10236361.545000002,314710.002227816,10551071.547227819,11551071.547227819,216,11551071.547227819,0.0,0.0
2025-11-07,1000000,10235427.271,338292.6443911465,10573719.915391147,11573719.915391147,212,11573719.915391147,0.0,0.0
