symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct
OCUL,2020-12-01,2021-06-01,17.45,14.22,573,-1850.7899999999993,-18.51002865329512
FCEL,2020-12-01,2021-06-01,309.45,297.97,32,-367.35999999999876,-3.7098077233801763
AGYS,2020-12-01,2021-06-01,39.73,52.53,251,3212.800000000001,32.21746790838158
AMBA,2021-01-01,2021-06-01,92.59,102.9,108,1113.4800000000002,11.135111783129936
TOUR,2021-02-01,2021-06-01,2.01,2.73,4975,3582.000000000001,35.82089552238807
FBNC,2021-03-01,2021-06-01,41.3,44.36,242,740.5200000000006,7.409200968523
CENX,2021-04-01,2021-06-01,17.07,12.47,585,-2691.0,-26.94786174575278
PGEN,2021-04-01,2021-06-01,6.55,6.64,1526,137.33999999999978,1.3740458015267132
ARLP,2021-04-01,2021-06-01,5.65,6.05,1769,707.5999999999991,7.079646017699104
ATRO,2021-04-01,2021-06-01,17.6,16.93,568,-380.56000000000097,-3.8068181818181945
CLDX,2021-05-01,2021-06-01,32.06,28.06,311,-1244.0000000000011,-12.476606363069253
NVAX,2021-05-01,2021-06-01,241.94,153.08,41,-3643.2599999999993,-36.728114408531034
TBHC,2020-07-01,2021-07-01,2.78,22.74,3597,71796.12,717.9856115107914
PACB,2020-09-01,2021-07-01,6.84,35.69,1461,42149.85,421.7836257309942
ATEC,2020-11-01,2021-07-01,8.53,15.6,1172,8286.04,82.883939038687
CLNE,2020-12-01,2021-07-01,4.82,10.46,2074,11697.36,117.01244813278007
MGNI,2020-12-01,2021-07-01,20.33,36.12,491,7752.889999999999,77.66847024102313
BJRI,2021-01-01,2021-07-01,39.9,48.45,250,2137.500000000001,21.42857142857144
IBRX,2021-03-01,2021-07-01,36.48,14.39,274,-6052.659999999999,-60.553728070175424
PPC,2021-04-01,2021-07-01,15.56,13.94,642,-1040.0400000000006,-10.411311053984583
GRPN,2021-04-01,2021-07-01,46.04,45.19,217,-184.4500000000003,-1.846220677671595
UPBD,2021-06-01,2021-07-01,62.12,50.9,160,-1795.1999999999998,-18.06181584030908
TBCH,2021-06-01,2021-07-01,33.39,30.6,299,-834.2099999999997,-8.35579514824798
AMTX,2020-09-01,2021-08-01,1.66,9.44,6024,46866.719999999994,468.6746987951807
SNBR,2020-10-01,2021-08-01,48.19,94.37,207,9559.260000000002,95.8290101680847
MSTR,2020-12-01,2021-08-01,30.55,63.41,327,10745.22,107.56137479541734
POET,2021-02-01,2021-08-01,8.8,8.45,1136,-397.6000000000016,-3.9772727272727404
GSAT,2021-02-01,2021-08-01,17.39,20.53,575,1805.5000000000002,18.056354226566995
EYPT,2021-03-01,2021-08-01,11.35,8.47,881,-2537.2799999999993,-25.37444933920704
XNET,2021-03-01,2021-08-01,7.64,3.57,1308,-5323.56,-53.27225130890052
GPRO,2021-04-01,2021-08-01,11.54,10.27,866,-1099.8199999999997,-11.005199306759096
ARCB,2021-04-01,2021-08-01,69.1,57.03,144,-1738.079999999999,-17.46743849493487
EWBC,2021-04-01,2021-08-01,72.58,72.19,137,-53.43000000000008,-0.537338109672092
SMMT,2021-05-01,2021-08-01,6.25,7.83,1600,2528.0,25.27999999999999
HROW,2021-06-01,2021-08-01,9.73,9.13,1027,-616.1999999999996,-6.166495375128466
NVAX,2021-07-01,2021-08-01,206.02,191.58,48,-693.1199999999999,-7.009028249684491
ALTS,2021-07-01,2021-08-01,8.27,7.26,1209,-1221.0899999999997,-12.212817412333731
LFMD,2021-07-01,2021-08-01,11.82,10.03,846,-1514.3400000000008,-15.14382402707276
MVIS,2020-07-01,2021-09-01,1.49,14.69,6711,88585.2,885.9060402684564
HIMX,2020-12-01,2021-09-01,6.78,11.93,1474,7591.099999999999,75.95870206489674
CASH,2020-12-01,2021-09-01,34.91,49.11,286,4061.2000000000007,40.676024061873406
SYPR,2020-12-01,2021-09-01,1.52,3.67,6578,14142.699999999999,141.4473684210526
PERI,2021-01-01,2021-09-01,13.46,21.3,742,5817.28,58.24665676077265
SLM,2021-02-01,2021-09-01,13.37,18.55,747,3869.460000000001,38.74345549738221
BLBD,2021-03-01,2021-09-01,25.13,20.6,397,-1798.409999999999,-18.026263430163148
PTEN,2021-03-01,2021-09-01,7.57,7.62,1321,66.04999999999977,0.6605019815059343
TILE,2021-04-01,2021-09-01,12.04,14.48,830,2025.200000000001,20.26578073089702
AMAT,2021-04-01,2021-09-01,132.93,135.21,75,171.00000000000009,1.7151884450462562
VNOM,2021-05-01,2021-09-01,18.38,18.42,544,21.76000000000147,0.21762785636563198
STX,2021-05-01,2021-09-01,96.05,86.01,104,-1044.1599999999992,-10.452889120249864
LPLA,2021-05-01,2021-09-01,152.98,149.26,65,-241.79999999999993,-2.4316904170479825
ATRC,2021-05-01,2021-09-01,72.51,74.5,137,272.6299999999993,2.7444490415114986
BPOP,2021-06-01,2021-09-01,81.78,76.07,122,-696.620000000001,-6.982147224260215
COMM,2021-06-01,2021-09-01,20.24,15.97,494,-2109.3799999999987,-21.096837944664028
FTAI,2021-07-01,2021-09-01,29.18,23.59,342,-1911.78,-19.156956819739545
AGYS,2021-07-01,2021-09-01,56.96,56.32,175,-112.0000000000001,-1.1235955056179803
ARQ,2021-08-01,2021-09-01,7.53,6.88,1328,-863.2000000000005,-8.63213811420983
CENX,2021-08-01,2021-09-01,14.08,12.26,710,-1292.2000000000003,-12.926136363636365
KALV,2021-08-01,2021-09-01,20.59,20.7,485,53.349999999999724,0.5342399222923788
RAIL,2020-12-01,2021-10-01,2.42,4.44,4132,8346.640000000001,83.4710743801653
VCEL,2021-01-01,2021-10-01,30.59,48.58,326,5864.74,58.81006864988558
AMKR,2021-04-01,2021-10-01,22.66,24.51,441,815.8500000000006,8.16416593115623
STLD,2021-06-01,2021-10-01,62.08,58.51,161,-574.7700000000001,-5.750644329896904
GPRE,2021-06-01,2021-10-01,32.1,32.4,311,93.29999999999912,0.9345794392523255
CRESY,2021-06-01,2021-10-01,6.16,4.64,1623,-2466.960000000001,-24.675324675324685
NVMI,2021-07-01,2021-10-01,102.39,103.71,97,128.03999999999934,1.2891883973044083
META,2021-08-01,2021-10-01,366.88,335.61,27,-844.2899999999995,-8.52322285215874
MAMA,2021-08-01,2021-10-01,2.62,2.33,3816,-1106.64,-11.068702290076338
SMMT,2021-09-01,2021-10-01,7.99,4.73,1251,-4078.2599999999998,-40.80100125156445
EXTR,2021-03-01,2021-11-01,9.24,9.82,1082,627.5600000000001,6.277056277056281
STAA,2021-03-01,2021-11-01,106.54,121.95,93,1433.1299999999997,14.464051060634509
LNTH,2021-05-01,2021-11-01,23.48,23.16,425,-136.0000000000001,-1.3628620102214661
FOXF,2021-05-01,2021-11-01,162.56,157.82,61,-289.14000000000055,-2.9158464566929165
BRKR,2021-08-01,2021-11-01,82.13,80.53,121,-193.5999999999993,-1.9481310118105388
ALGN,2021-09-01,2021-11-01,713.08,627.12,14,-1203.4400000000005,-12.05474841532508
MMSI,2021-09-01,2021-11-01,72.35,66.98,138,-741.0599999999987,-7.422252937111251
WING,2021-09-01,2021-11-01,167.44,167.82,59,22.41999999999973,0.2269469660773904
ASND,2021-10-01,2021-11-01,162.24,145.84,61,-1000.4000000000003,-10.108481262327418
MEOH,2021-10-01,2021-11-01,48.36,44.27,206,-842.5399999999993,-8.45740281224151
INOD,2020-09-01,2021-12-01,2.27,6.08,4405,16783.05,167.84140969162996
CAMT,2021-05-01,2021-12-01,34.06,45.26,293,3281.5999999999985,32.88314738696416
RFIL,2021-06-01,2021-12-01,7.94,6.8,1259,-1435.2600000000007,-14.35768261964736
RDNT,2021-07-01,2021-12-01,34.43,26.31,290,-2354.8,-23.584083647981412
MANH,2021-08-01,2021-12-01,156.82,153.54,63,-206.64000000000007,-2.0915699528121445
VSEC,2021-08-01,2021-12-01,51.43,56.11,194,907.92,9.099747229243626
IDXX,2021-08-01,2021-12-01,696.6,615.22,14,-1139.32,-11.682457651449896
CPRT,2021-08-01,2021-12-01,37.05,36.03,269,-274.3799999999989,-2.7530364372469585
ASML,2021-08-01,2021-12-01,766.49,794.73,13,367.1200000000001,3.6843272580203257
HROW,2021-09-01,2021-12-01,10.15,9.99,985,-157.60000000000014,-1.5763546798029604
GOGO,2021-10-01,2021-12-01,16.74,12.43,597,-2573.0699999999993,-25.74671445639187
GSAT,2021-10-01,2021-12-01,24.11,20.31,414,-1573.2000000000003,-15.761094981335544
PTEN,2021-10-01,2021-12-01,9.24,6.78,1082,-2661.72,-26.623376623376625
EXPI,2021-11-01,2021-12-01,53.61,34.41,186,-3571.2000000000007,-35.81421376608842
ARQ,2021-11-01,2021-12-01,6.7,6.26,1492,-656.4800000000006,-6.567164179104479
SSYS,2021-11-01,2021-12-01,32.91,25.32,303,-2299.769999999999,-23.06289881494985
CROX,2020-10-01,2022-01-01,42.86,122.46,233,18546.8,185.72095193653757
AVXL,2021-03-01,2022-01-01,12.4,17.89,806,4424.9400000000005,44.27419354838709
PRTA,2021-04-01,2022-01-01,24.87,48.69,402,9575.64,95.77804583835945
ASTH,2021-06-01,2022-01-01,35.32,72.34,283,10476.660000000002,104.81313703284259
GOOG,2021-07-01,2022-01-01,126.45,146.1,79,1552.3499999999992,15.539739027283495
SHOP,2021-08-01,2022-01-01,156.99,139.44,63,-1105.6500000000008,-11.179055990827447
LULU,2021-09-01,2022-01-01,404.13,394.22,24,-237.83999999999924,-2.4521812288125
REGN,2021-09-01,2022-01-01,683.8,626.54,14,-801.6399999999999,-8.373793506873351
TRUP,2021-11-01,2022-01-01,108.05,133.43,92,2334.960000000001,23.489125404905153
ENPH,2021-11-01,2022-01-01,222.63,180.5,44,-1853.7199999999998,-18.923774873107845
FSLR,2021-11-01,2022-01-01,116.89,85.25,85,-2689.4,-27.068183762511765
PERI,2021-11-01,2022-01-01,28.43,24.35,351,-1432.0799999999995,-14.35103763629968
PLUG,2021-11-01,2022-01-01,38.03,27.86,262,-2664.5400000000004,-26.742045753352617
NFLX,2021-11-01,2022-01-01,68.54,61.17,145,-1068.6500000000005,-10.752845053983084
MSTR,2021-12-01,2022-01-01,66.98,56.37,149,-1580.890000000001,-15.84054941773665
MYRG,2021-06-01,2022-02-01,86.97,89.86,114,329.46000000000004,3.3229849373347164
FTNT,2021-06-01,2022-02-01,43.9,55.72,227,2683.14,26.924829157175402
CLDX,2021-07-01,2022-02-01,34.5,29.23,289,-1523.03,-15.27536231884058
CG,2021-07-01,2022-02-01,47.22,48.5,211,270.08000000000027,2.710715798390506
RPD,2021-08-01,2022-02-01,117.6,91.24,85,-2240.6,-22.414965986394563
GOOGL,2021-08-01,2022-02-01,135.33,130.64,73,-342.37000000000194,-3.4656026010493113
TQQQ,2021-08-01,2022-02-01,33.72,26.63,296,-2098.64,-21.02609727164887
ISRG,2021-08-01,2022-02-01,327.51,263.27,30,-1927.2000000000003,-19.614668254404442
LSCC,2021-08-01,2022-02-01,54.99,49.84,181,-932.1499999999997,-9.365339152573194
KRNT,2021-08-01,2022-02-01,132.32,95.89,75,-2732.2499999999995,-27.53174123337363
PCTY,2021-09-01,2022-02-01,269.26,192.26,37,-2849.0,-28.596895194236062
MPWR,2021-09-01,2022-02-01,502.52,372.85,19,-2463.729999999999,-25.803948101568086
DXCM,2021-09-01,2022-02-01,133.19,100.46,75,-2454.7500000000005,-24.573916960732788
AMD,2021-09-01,2022-02-01,110.14,104.88,90,-473.40000000000043,-4.77573996731433
VICR,2021-10-01,2022-02-01,138.05,84.22,72,-3875.760000000001,-38.993118435349515
CYBR,2021-11-01,2022-02-01,179.44,129.4,55,-2752.1999999999994,-27.88675880517164
TTEK,2021-11-01,2022-02-01,34.91,26.49,286,-2408.1199999999994,-24.119163563448865
NEON,2021-12-01,2022-02-01,9.71,5.13,1029,-4712.820000000001,-47.167868177136974
RMBS,2021-12-01,2022-02-01,27.92,23.84,358,-1460.6400000000006,-14.613180515759316
DVAX,2021-04-01,2022-03-01,9.71,12.11,1029,2469.5999999999985,24.716786817713675
CRVL,2021-08-01,2022-03-01,46.25,53.78,216,1626.4800000000002,16.281081081081084
SPSC,2021-09-01,2022-03-01,137.29,125.97,72,-815.0399999999995,-8.245320125282241
OPCH,2021-09-01,2022-03-01,27.45,25.1,364,-855.3999999999992,-8.561020036429866
TNDM,2021-10-01,2022-03-01,120.4,107.45,83,-1074.8500000000001,-10.755813953488369
AUPH,2021-10-01,2022-03-01,23.14,13.61,432,-4116.960000000001,-41.184096802074336
PPC,2021-10-01,2022-03-01,20.88,14.8,478,-2906.2399999999993,-29.118773946360143
TTGT,2021-12-01,2022-03-01,94.16,73.96,106,-2141.2000000000003,-21.452846219201362
EYPT,2021-12-01,2022-03-01,17.03,9.13,587,-4637.3,-46.388725778038754
LGND,2021-12-01,2022-03-01,98.32,59.18,101,-3953.1399999999994,-39.80878763222131
CWST,2022-01-01,2022-03-01,85.29,73.51,117,-1378.2600000000002,-13.811701254543319
VRSK,2022-01-01,2022-03-01,227.33,176.67,43,-2178.380000000001,-22.284784234372946
SPNS,2022-01-01,2022-03-01,33.9,25.85,294,-2366.6999999999994,-23.746312684365776
ARDX,2022-02-01,2022-03-01,0.79,0.73,12658,-759.4800000000007,-7.594936708860766
ALNT,2022-02-01,2022-03-01,35.46,33.95,282,-425.8199999999994,-4.258319232938512
III,2021-04-01,2022-04-01,4.33,6.91,2309,5957.22,59.58429561200924
AMBA,2021-10-01,2022-04-01,159.32,105.18,62,-3356.6799999999994,-33.98192317348732
DMRC,2021-11-01,2022-04-01,52.29,26.48,191,-4929.71,-49.35934213042646
NSSC,2021-11-01,2022-04-01,23.77,21.07,420,-1133.9999999999998,-11.358855700462767
ARCB,2021-12-01,2022-04-01,104.08,82.41,96,-2080.32,-20.820522674865494
OZK,2022-02-01,2022-04-01,46.59,42.85,214,-800.3600000000005,-8.027473706804034
EWBC,2022-02-01,2022-04-01,83.22,81.5,120,-206.39999999999986,-2.0668108627733717
AMTX,2022-03-01,2022-04-01,11.39,12.22,877,727.9100000000001,7.287093942054423
APLD,2021-01-01,2022-05-01,0.23,1.9,43478,72608.26,726.086956521739
SYNA,2021-06-01,2022-05-01,127.21,148.19,78,1636.4400000000003,16.492414118386932
NVDA,2021-07-01,2022-05-01,20.22,18.64,494,-780.5199999999992,-7.814045499505429
CYTK,2021-08-01,2022-05-01,32.02,35.22,312,998.3999999999987,9.993753903810099
MRVL,2021-09-01,2022-05-01,62.41,58.62,160,-606.3999999999999,-6.072744752443516
PDFS,2021-10-01,2022-05-01,23.47,23.06,426,-174.66000000000005,-1.7469109501491276
TSLA,2021-11-01,2022-05-01,379.76,299.15,26,-2095.8600000000006,-21.226564145776283
ENTA,2021-11-01,2022-05-01,83.7,65.52,119,-2163.420000000001,-21.720430107526887
SAIA,2021-11-01,2022-05-01,309.73,208.03,32,-3254.4000000000005,-32.83504988215543
TVTX,2021-12-01,2022-05-01,28.6,26.16,349,-851.5600000000004,-8.531468531468533
KLAC,2022-01-01,2022-05-01,435.41,323.04,22,-2472.1400000000003,-25.80785925908914
NVMI,2022-01-01,2022-05-01,146.29,98.51,68,-3249.039999999999,-32.661152505297686
STX,2022-01-01,2022-05-01,115.87,81.61,86,-2946.3600000000006,-29.567618883231205
OCC,2022-01-01,2022-05-01,5.17,3.81,1934,-2630.24,-26.305609284332686
FWRD,2022-01-01,2022-05-01,120.82,96.27,82,-2013.0999999999997,-20.31948352921702
RUSHA,2022-01-01,2022-05-01,36.93,34.18,270,-742.5,-7.446520444083404
IPAR,2022-01-01,2022-05-01,107.42,80.95,93,-2461.71,-24.641593744181712
VECO,2022-02-01,2022-05-01,25.94,22.83,385,-1197.350000000001,-11.989205859676188
BPOP,2022-02-01,2022-05-01,87.64,79.47,114,-931.3800000000002,-9.322227293473306
CASH,2022-02-01,2022-05-01,57.55,45.0,173,-2171.1499999999996,-21.807124239791488
STRL,2022-02-01,2022-05-01,25.55,23.4,391,-840.6500000000009,-8.414872798434448
SSYS,2022-02-01,2022-05-01,22.13,19.35,451,-1253.7799999999988,-12.562132851333018
TTEK,2022-03-01,2022-05-01,31.1,28.36,321,-879.5400000000006,-8.810289389067528
SNEX,2022-03-01,2022-05-01,33.73,30.55,296,-941.2799999999988,-9.427809072042681
LINC,2022-03-01,2022-05-01,7.58,7.09,1319,-646.3100000000003,-6.46437994722956
UFPI,2022-03-01,2022-05-01,85.37,78.73,117,-776.8800000000001,-7.777907930186245
TATT,2022-03-01,2022-05-01,6.53,6.05,1531,-734.8800000000007,-7.350689127105669
CRMD,2022-04-01,2022-05-01,5.91,3.46,1692,-4145.400000000001,-41.45516074450085
TRUP,2022-04-01,2022-05-01,94.15,66.56,106,-2924.5400000000004,-29.304301646309085
ENPH,2022-04-01,2022-05-01,206.79,154.0,48,-2533.9199999999996,-25.52831374824701
LWAY,2022-04-01,2022-05-01,7.53,5.39,1328,-2841.920000000001,-28.41965471447544
PERI,2022-04-01,2022-05-01,23.24,21.63,430,-692.2999999999997,-6.927710843373491
FTNT,2022-04-01,2022-05-01,70.34,60.06,142,-1459.7600000000002,-14.614728461757176
CAR,2020-10-01,2022-06-01,15.71,169.49,636,97804.08,978.8669637173774
