date,value,cash,positions,peak,dd,month,year
2020-06-09,1768977.4400000009,1475481.3300000008,25,1768977.4400000009,0.0,2020-06,2020
2020-06-10,1769419.4000000008,1455925.270000001,27,1769419.4000000008,0.0,2020-06,2020
2020-06-11,1770472.4500000011,1455925.270000001,27,1770472.4500000011,0.0,2020-06,2020
2020-06-12,1771386.9300000009,1455925.270000001,27,1771386.9300000009,0.0,2020-06,2020
2020-06-15,1775822.6100000008,1445926.710000001,28,1775822.6100000008,0.0,2020-06,2020
2020-06-16,1781487.310000001,1435943.710000001,29,1781487.310000001,0.0,2020-06,2020
2020-06-17,1785288.910000001,1445086.830000001,28,1785288.910000001,0.0,2020-06,2020
2020-06-18,1789269.350000001,1474261.190000001,25,1789269.350000001,0.0,2020-06,2020
2020-06-19,1794792.3200000012,1474261.190000001,25,1794792.3200000012,0.0,2020-06,2020
2020-06-22,1800287.4500000011,1472323.2500000012,25,1800287.4500000011,0.0,2020-06,2020
2020-06-23,1806673.1300000013,1472323.2500000012,25,1806673.1300000013,0.0,2020-06,2020
2020-06-24,1809716.3600000013,1472323.2500000012,25,1809716.3600000013,0.0,2020-06,2020
2020-06-25,1813706.2600000012,1472323.2500000012,25,1813706.2600000012,0.0,2020-06,2020
2020-06-26,1814660.5800000012,1472323.2500000012,25,1814660.5800000012,0.0,2020-06,2020
2020-06-29,1814388.6200000013,1462345.5500000012,26,1814660.5800000012,-0.014986824698642133,2020-06,2020
2020-06-30,1815567.390000001,1442357.620000001,28,1815567.390000001,0.0,2020-06,2020
2020-07-01,1815685.470000001,1432360.280000001,29,1815685.470000001,0.0,2020-07,2020
2020-07-02,1815143.820000001,1432360.280000001,29,1815685.470000001,-0.02983170868244634,2020-07,2020
2020-07-06,1817370.960000001,1432360.280000001,29,1817370.960000001,0.0,2020-07,2020
2020-07-07,1818820.2100000011,1431261.920000001,29,1818820.2100000011,0.0,2020-07,2020
2020-07-08,1822106.2400000012,1431261.920000001,29,1822106.2400000012,0.0,2020-07,2020
2020-07-09,1824737.690000001,1431261.920000001,29,1824737.690000001,0.0,2020-07,2020
2020-07-10,1827564.550000001,1445613.020000001,30,1827564.550000001,0.0,2020-07,2020
2020-07-13,1828263.9800000011,1435618.620000001,31,1828263.9800000011,0.0,2020-07,2020
2020-07-14,1832637.370000001,1425635.640000001,32,1832637.370000001,0.0,2020-07,2020
2020-07-15,1838079.640000001,1435810.640000001,31,1838079.640000001,0.0,2020-07,2020
2020-07-16,1842424.9400000009,1458785.540000001,30,1842424.9400000009,0.0,2020-07,2020
2020-07-17,1844212.600000001,1458785.540000001,30,1844212.600000001,0.0,2020-07,2020
2020-07-20,1847172.300000001,1458785.540000001,30,1847172.300000001,0.0,2020-07,2020
2020-07-21,1849685.9900000012,1468261.590000001,29,1849685.9900000012,0.0,2020-07,2020
2020-07-22,1852441.360000001,1482260.910000001,28,1852441.360000001,0.0,2020-07,2020
2020-07-23,1853587.630000001,1493952.860000001,27,1853587.630000001,0.0,2020-07,2020
2020-07-24,1853002.430000001,1483965.920000001,28,1853587.630000001,-0.03157120766931063,2020-07,2020
2020-07-27,1854205.220000001,1464206.780000001,30,1854205.220000001,0.0,2020-07,2020
2020-07-28,1854180.1400000006,1498413.3100000008,27,1854205.220000001,-0.0013526010891236368,2020-07,2020
2020-07-29,1857745.7100000007,1511695.5700000008,26,1857745.7100000007,0.0,2020-07,2020
2020-07-30,1862299.6700000009,1491758.2500000007,28,1862299.6700000009,0.0,2020-07,2020
2020-07-31,1864281.8600000006,1488253.4400000006,29,1864281.8600000006,0.0,2020-07,2020
2020-08-03,1868533.5200000005,1507978.3400000005,28,1868533.5200000005,0.0,2020-08,2020
2020-08-04,1873417.9000000006,1497988.4300000006,29,1873417.9000000006,0.0,2020-08,2020
2020-08-05,1880444.9900000007,1487995.6600000006,30,1880444.9900000007,0.0,2020-08,2020
2020-08-06,1887388.3500000006,1491883.3500000006,30,1887388.3500000006,0.0,2020-08,2020
2020-08-07,1893074.8400000008,1481886.4500000007,31,1893074.8400000008,0.0,2020-08,2020
2020-08-10,1899757.1900000006,1479143.3100000008,32,1899757.1900000006,0.0,2020-08,2020
2020-08-11,1904207.2600000007,1477771.6400000008,32,1904207.2600000007,0.0,2020-08,2020
2020-08-12,1909491.330000001,1467779.740000001,33,1909491.330000001,0.0,2020-08,2020
2020-08-13,1913745.600000001,1498972.600000001,30,1913745.600000001,0.0,2020-08,2020
2020-08-14,1918016.650000001,1521203.2000000011,29,1918016.650000001,0.0,2020-08,2020
2020-08-17,1922330.110000001,1503521.680000001,31,1922330.110000001,0.0,2020-08,2020
2020-08-18,1926145.2800000007,1504500.520000001,31,1926145.2800000007,0.0,2020-08,2020
2020-08-19,1935820.5300000012,1514355.380000001,30,1935820.5300000012,0.0,2020-08,2020
2020-08-20,1941316.1800000009,1538783.700000001,28,1941316.1800000009,0.0,2020-08,2020
2020-08-21,1945826.310000001,1558609.260000001,26,1945826.310000001,0.0,2020-08,2020
2020-08-24,1947206.8200000012,1597833.430000001,23,1947206.8200000012,0.0,2020-08,2020
2020-08-25,1948127.100000001,1617088.930000001,22,1948127.100000001,0.0,2020-08,2020
2020-08-26,1946129.340000001,1617088.930000001,22,1948127.100000001,-0.10254772391390728,2020-08,2020
2020-08-27,1943515.870000001,1655545.2500000012,21,1948127.100000001,-0.23670067522801666,2020-08,2020
2020-08-28,1941682.6300000013,1705245.0500000012,19,1948127.100000001,-0.3308033649344406,2020-08,2020
2020-08-31,1940790.610000001,1717455.2100000011,18,1948127.100000001,-0.3765919585020909,2020-08,2020
2020-09-01,1941677.080000001,1707492.9600000011,19,1948127.100000001,-0.3310882539440068,2020-09,2020
2020-09-02,1943537.100000001,1707492.9600000011,19,1948127.100000001,-0.23561091060229064,2020-09,2020
2020-09-03,1942186.7000000011,1697586.0000000012,20,1948127.100000001,-0.3049287697912474,2020-09,2020
2020-09-04,1941047.940000001,1707561.630000001,19,1948127.100000001,-0.3633828614159678,2020-09,2020
2020-09-08,1939234.040000001,1719287.070000001,18,1948127.100000001,-0.45649280275399134,2020-09,2020
2020-09-09,1939821.450000001,1719287.070000001,18,1948127.100000001,-0.4263402526457404,2020-09,2020
2020-09-10,1939254.270000001,1719287.070000001,18,1948127.100000001,-0.4554543694813377,2020-09,2020
2020-09-11,1938595.190000001,1743501.4500000011,16,1948127.100000001,-0.4892858376642834,2020-09,2020
2020-09-14,1940212.5500000012,1743501.4500000011,16,1948127.100000001,-0.40626456045911014,2020-09,2020
2020-09-15,1943151.7200000011,1743501.4500000011,16,1948127.100000001,-0.2553929874493243,2020-09,2020
2020-09-16,1946206.9500000011,1743501.4500000011,16,1948127.100000001,-0.09856389760195347,2020-09,2020
2020-09-17,1947171.190000001,1752617.5100000012,15,1948127.100000001,-0.0490681537154283,2020-09,2020
2020-09-18,1949115.6400000013,1771621.9000000013,13,1949115.6400000013,0.0,2020-09,2020
2020-09-21,1948686.2900000012,1771621.9000000013,13,1949115.6400000013,-0.022027938783565088,2020-09,2020
2020-09-22,1949050.6600000013,1771621.9000000013,13,1949115.6400000013,-0.003333819639350969,2020-09,2020
2020-09-23,1948055.3700000013,1771621.9000000013,13,1949115.6400000013,-0.05439749075124234,2020-09,2020
2020-09-24,1945807.0200000012,1781755.4000000013,12,1949115.6400000013,-0.16974980509622864,2020-09,2020
2020-09-25,1944867.9600000014,1800573.3200000012,11,1949115.6400000013,-0.21792857811145225,2020-09,2020
2020-09-28,1946259.5600000012,1800573.3200000012,11,1949115.6400000013,-0.14653209596122643,2020-09,2020
2020-09-29,1947878.3000000012,1790573.4500000011,12,1949115.6400000013,-0.0634821236158201,2020-09,2020
2020-09-30,1950321.420000001,1823529.650000001,11,1950321.420000001,0.0,2020-09,2020
2020-10-01,1952097.5100000012,1813532.150000001,12,1952097.5100000012,0.0,2020-10,2020
2020-10-02,1954663.400000001,1813532.150000001,12,1954663.400000001,0.0,2020-10,2020
2020-10-05,1958398.650000001,1813532.150000001,12,1958398.650000001,0.0,2020-10,2020
2020-10-06,1961653.600000001,1813532.150000001,12,1961653.600000001,0.0,2020-10,2020
2020-10-07,1964992.510000001,1803534.050000001,13,1964992.510000001,0.0,2020-10,2020
2020-10-08,1969304.020000001,1773572.210000001,16,1969304.020000001,0.0,2020-10,2020
2020-10-09,1974961.9200000009,1773572.210000001,16,1974961.9200000009,0.0,2020-10,2020
2020-10-12,1979510.720000001,1773572.210000001,16,1979510.720000001,0.0,2020-10,2020
2020-10-13,1982382.560000001,1773572.210000001,16,1982382.560000001,0.0,2020-10,2020
2020-10-14,1983895.9100000008,1773572.210000001,16,1983895.9100000008,0.0,2020-10,2020
2020-10-15,1985164.700000001,1773572.210000001,16,1985164.700000001,0.0,2020-10,2020
2020-10-16,1985781.0200000007,1774936.8200000008,16,1985781.0200000007,0.0,2020-10,2020
2020-10-19,1986424.2700000007,1790585.0600000008,15,1986424.2700000007,0.0,2020-10,2020
2020-10-20,1986037.500000001,1770623.9100000008,17,1986424.2700000007,-0.019470664240312855,2020-10,2020
2020-10-21,1985393.9000000008,1770623.9100000008,17,1986424.2700000007,-0.05187059056622775,2020-10,2020
2020-10-22,1984331.3100000008,1760677.3800000008,18,1986424.2700000007,-0.10536319111727134,2020-10,2020
2020-10-23,1984588.2900000005,1754313.3900000006,19,1986424.2700000007,-0.0924263777747849,2020-10,2020
2020-10-26,1982852.8100000005,1754313.3900000006,19,1986424.2700000007,-0.1797934134181815,2020-10,2020
2020-10-27,1981454.0000000005,1766568.3300000005,18,1986424.2700000007,-0.25021190463003407,2020-10,2020
2020-10-28,1979360.5900000005,1766568.3300000005,18,1986424.2700000007,-0.3555977495180406,2020-10,2020
2020-10-29,1977838.7200000004,1789505.8700000003,16,1986424.2700000007,-0.4322112919009128,2020-10,2020
2020-10-30,1977385.4900000002,1801187.8700000003,15,1986424.2700000007,-0.45502766637061326,2020-10,2020
2020-11-02,1977001.8700000003,1801187.8700000003,15,1986424.2700000007,-0.47433975421576824,2020-11,2020
2020-11-03,1977129.4600000004,1791199.6700000004,16,1986424.2700000007,-0.4679166550859895,2020-11,2020
2020-11-04,1977980.6500000004,1804468.8600000003,15,1986424.2700000007,-0.4250662926103064,2020-11,2020
2020-11-05,1980321.9000000004,1804468.8600000003,15,1986424.2700000007,-0.3072037576343317,2020-11,2020
2020-11-06,1982451.0200000005,1804468.8600000003,15,1986424.2700000007,-0.20002021018401228,2020-11,2020
2020-11-09,1985008.3500000003,1804468.8600000003,15,1986424.2700000007,-0.07127983791702217,2020-11,2020
2020-11-10,1986571.1100000003,1841257.4000000004,13,1986571.1100000003,0.0,2020-11,2020
2020-11-11,1988562.2500000005,1841257.4000000004,13,1988562.2500000005,0.0,2020-11,2020
2020-11-12,1989862.3900000004,1841257.4000000004,13,1989862.3900000004,0.0,2020-11,2020
2020-11-13,1991217.4300000004,1831258.6800000004,14,1991217.4300000004,0.0,2020-11,2020
2020-11-16,1993298.7200000002,1801313.5300000003,17,1993298.7200000002,0.0,2020-11,2020
2020-11-17,1996057.4800000002,1771371.9800000002,20,1996057.4800000002,0.0,2020-11,2020
2020-11-18,1999518.2900000003,1761380.7800000003,21,1999518.2900000003,0.0,2020-11,2020
2020-11-19,2002718.4400000002,1761380.7800000003,21,2002718.4400000002,0.0,2020-11,2020
2020-11-20,2005617.9400000004,1751380.8200000003,22,2005617.9400000004,0.0,2020-11,2020
2020-11-23,2012745.6300000004,1721390.3000000003,25,2012745.6300000004,0.0,2020-11,2020
2020-11-24,2020170.9400000002,1701407.5800000003,27,2020170.9400000002,0.0,2020-11,2020
2020-11-25,2027857.6200000003,1704659.1800000004,27,2027857.6200000003,0.0,2020-11,2020
2020-11-27,2036056.0700000005,1684753.6300000006,29,2036056.0700000005,0.0,2020-11,2020
2020-11-30,2044500.3400000003,1688182.1600000004,29,2044500.3400000003,0.0,2020-11,2020
2020-12-01,2049700.9400000004,1688182.1600000004,29,2049700.9400000004,0.0,2020-12,2020
2020-12-02,2051853.9800000004,1688890.7000000004,29,2051853.9800000004,0.0,2020-12,2020
2020-12-03,2052761.5300000003,1668904.8500000003,31,2052761.5300000003,0.0,2020-12,2020
2020-12-04,2056454.4100000004,1658911.6500000004,32,2056454.4100000004,0.0,2020-12,2020
2020-12-07,2059655.9600000004,1647614.9100000004,33,2059655.9600000004,0.0,2020-12,2020
2020-12-08,2065002.7600000002,1647614.9100000004,33,2065002.7600000002,0.0,2020-12,2020
2020-12-09,2064399.4900000005,1676500.9100000004,32,2065002.7600000002,-0.0292140045372039,2020-12,2020
2020-12-10,2065321.4300000004,1676500.9100000004,32,2065321.4300000004,0.0,2020-12,2020
2020-12-11,2063968.2200000002,1682380.7500000002,32,2065321.4300000004,-0.06552055192688314,2020-12,2020
2020-12-14,2064756.0100000002,1682380.7500000002,32,2065321.4300000004,-0.02737685242534661,2020-12,2020
2020-12-15,2066999.5300000003,1675010.8700000003,33,2066999.5300000003,0.0,2020-12,2020
2020-12-16,2069375.5500000003,1665016.8200000003,34,2069375.5500000003,0.0,2020-12,2020
2020-12-17,2073813.9100000001,1665016.8200000003,34,2073813.9100000001,0.0,2020-12,2020
2020-12-18,2077289.6500000004,1635076.2700000003,37,2077289.6500000004,0.0,2020-12,2020
2020-12-21,2081547.9100000001,1635076.2700000003,37,2081547.9100000001,0.0,2020-12,2020
2020-12-22,2090438.17,1605866.12,40,2090438.17,0.0,2020-12,2020
2020-12-23,2097685.24,1605866.12,40,2097685.24,0.0,2020-12,2020
2020-12-24,2103580.47,1605866.12,40,2103580.47,0.0,2020-12,2020
2020-12-28,2107436.5900000003,1629312.9700000002,38,2107436.5900000003,0.0,2020-12,2020
2020-12-29,2107452.72,1629312.9700000002,38,2107452.72,0.0,2020-12,2020
2020-12-30,2107621.9000000004,1629312.9700000002,38,2107621.9000000004,0.0,2020-12,2020
2020-12-31,2106062.0900000003,1629312.9700000002,38,2107621.9000000004,-0.07400805618882854,2020-12,2020
2021-01-04,2101466.3100000005,1629566.2100000002,38,2107621.9000000004,-0.29206329655237734,2021-01,2021
2021-01-05,2100982.8000000003,1689350.3100000003,34,2107621.9000000004,-0.31500431837418713,2021-01,2021
2021-01-06,2104890.5200000005,1679351.7900000005,35,2107621.9000000004,-0.12959535104469583,2021-01,2021
2021-01-07,2114685.5600000005,1669392.8000000005,36,2114685.5600000005,0.0,2021-01,2021
2021-01-08,2122025.2700000005,1680826.4700000004,35,2122025.2700000005,0.0,2021-01,2021
2021-01-11,2128409.3300000005,1680826.4700000004,35,2128409.3300000005,0.0,2021-01,2021
2021-01-12,2134678.4700000007,1670826.8300000005,36,2134678.4700000007,0.0,2021-01,2021
2021-01-13,2141925.7100000004,1685207.2100000004,35,2141925.7100000004,0.0,2021-01,2021
2021-01-14,2149529.2,1685207.2100000004,35,2149529.2,0.0,2021-01,2021
2021-01-15,2154146.9300000006,1697635.5700000005,34,2154146.9300000006,0.0,2021-01,2021
2021-01-19,2161138.7300000004,1687659.3700000006,35,2161138.7300000004,0.0,2021-01,2021
2021-01-20,2163509.9700000007,1693000.5100000005,35,2163509.9700000007,0.0,2021-01,2021
2021-01-21,2164301.8000000007,1698584.4600000004,35,2164301.8000000007,0.0,2021-01,2021
2021-01-22,2164944.4900000007,1678605.5700000005,37,2164944.4900000007,0.0,2021-01,2021
2021-01-25,2165348.2600000007,1648679.8800000006,40,2165348.2600000007,0.0,2021-01,2021
2021-01-26,2167298.7900000005,1654758.7100000004,40,2167298.7900000005,0.0,2021-01,2021
2021-01-27,2166933.72,1659503.5600000003,40,2167298.7900000005,-0.016844470254159,2021-01,2021
2021-01-28,2167553.66,1659503.5600000003,40,2167553.66,0.0,2021-01,2021
2021-01-29,2163391.49,1639586.8400000003,42,2167553.66,-0.1920215437711436,2021-01,2021
2021-02-01,2166144.66,1664652.2500000002,40,2167553.66,-0.06500415772867187,2021-02,2021
2021-02-02,2172535.12,1654658.2000000002,41,2172535.12,0.0,2021-02,2021
2021-02-03,2182087.06,1661863.6600000001,41,2182087.06,0.0,2021-02,2021
2021-02-04,2193578.56,1661863.6600000001,41,2193578.56,0.0,2021-02,2021
2021-02-05,2205006.59,1651917.5200000003,42,2205006.59,0.0,2021-02,2021
2021-02-08,2226425.7,1655178.4900000002,42,2226425.7,0.0,2021-02,2021
2021-02-09,2246577.49,1645186.8200000003,43,2246577.49,0.0,2021-02,2021
2021-02-10,2261409.8800000004,1645186.8200000003,43,2261409.8800000004,0.0,2021-02,2021
2021-02-11,2272279.51,1642978.4200000002,44,2272279.51,0.0,2021-02,2021
2021-02-12,2285679.0300000003,1648021.0100000002,44,2285679.0300000003,0.0,2021-02,2021
2021-02-16,2295558.45,1676946.1000000003,42,2295558.45,0.0,2021-02,2021
2021-02-17,2297374.5900000003,1629237.8800000004,47,2297374.5900000003,0.0,2021-02,2021
2021-02-18,2293017.6100000003,1647921.4000000004,46,2297374.5900000003,-0.18965039567186912,2021-02,2021
2021-02-19,2291927.1500000004,1698247.4300000004,43,2297374.5900000003,-0.23711588104576115,2021-02,2021
2021-02-22,2285622.23,1776766.6700000002,39,2297374.5900000003,-0.5115561063117849,2021-02,2021
2021-02-23,2277192.52,1809706.4700000002,37,2297374.5900000003,-0.8784840786456289,2021-02,2021
2021-02-24,2273256.2,1840514.8900000001,35,2297374.5900000003,-1.049824008021266,2021-02,2021
2021-02-25,2263849.09,1861147.1,33,2297374.5900000003,-1.4592961960113113,2021-02,2021
2021-02-26,2255417.17,1944740.7,27,2297374.5900000003,-1.826320365108608,2021-02,2021
2021-03-01,2254654.65,1962457.42,25,2297374.5900000003,-1.8595112954566284,2021-03,2021
2021-03-02,2255008.63,1976305.42,24,2297374.5900000003,-1.844103272683991,2021-03,2021
2021-03-03,2252774.41,2027130.0100000002,19,2297374.5900000003,-1.9413542830209574,2021-03,2021
2021-03-04,2249211.4000000004,2039452.9500000002,18,2297374.5900000003,-2.096444794403334,2021-03,2021
2021-03-05,2246518.3600000003,2069402.4000000001,15,2297374.5900000003,-2.2136672975041467,2021-03,2021
2021-03-08,2244509.72,2101194.14,12,2297374.5900000003,-2.301099273497236,2021-03,2021
2021-03-09,2245288.7,2128181.0,10,2297374.5900000003,-2.267191873137246,2021-03,2021
2021-03-10,2246417.83,2128181.0,10,2297374.5900000003,-2.2180431620426444,2021-03,2021
2021-03-11,2248022.54,2128181.0,10,2297374.5900000003,-2.148193429788055,2021-03,2021
2021-03-12,2250279.81,2128181.0,10,2297374.5900000003,-2.049939100266633,2021-03,2021
2021-03-15,2251007.34,2128181.0,10,2297374.5900000003,-2.018271212793403,2021-03,2021
2021-03-16,2251054.2,2128181.0,10,2297374.5900000003,-2.0162314931845797,2021-03,2021
2021-03-17,2250549.77,2128181.0,10,2297374.5900000003,-2.0381882956231485,2021-03,2021
2021-03-18,2249028.7300000004,2139635.24,9,2297374.5900000003,-2.104396044530111,2021-03,2021
2021-03-19,2249289.7600000002,2139635.24,9,2297374.5900000003,-2.0930339444557045,2021-03,2021
2021-03-22,2249622.03,2141230.82,9,2297374.5900000003,-2.078570913418195,2021-03,2021
2021-03-23,2250169.59,2141230.82,9,2297374.5900000003,-2.05473675061412,2021-03,2021
2021-03-24,2249465.02,2141230.82,9,2297374.5900000003,-2.0854052364181626,2021-03,2021
2021-03-25,2248499.25,2131240.07,10,2297374.5900000003,-2.127443222047664,2021-03,2021
2021-03-26,2248395.13,2131240.07,10,2297374.5900000003,-2.131975351916834,2021-03,2021
2021-03-29,2247174.25,2131240.07,10,2297374.5900000003,-2.1851177521729404,2021-03,2021
2021-03-30,2246212.53,2131240.07,10,2297374.5900000003,-2.22697944961603,2021-03,2021
2021-03-31,2246621.1599999997,2131240.07,10,2297374.5900000003,-2.209192624525399,2021-03,2021
2021-04-01,2248238.9899999998,2121312.38,11,2297374.5900000003,-2.1387718056026968,2021-04,2021
2021-04-05,2250241.9,2131875.48,10,2297374.5900000003,-2.0515892447474315,2021-04,2021
2021-04-06,2251744.8699999996,2134988.07,10,2297374.5900000003,-1.9861680458475282,2021-04,2021
